program	opt	functions	instrs
rosetta_v06_01443_Sutherland-Hodgman-polygon-clipping_sutherland-hodgman-polygon-clipping	O3	18	716
rosetta_v06_01445_Symmetric-difference_symmetric-difference-1	O0	14	292
rosetta_v06_01445_Symmetric-difference_symmetric-difference-1	O1	14	283
rosetta_v06_01445_Symmetric-difference_symmetric-difference-1	O2	14	289
rosetta_v06_01445_Symmetric-difference_symmetric-difference-1	O3	14	374
rosetta_v06_01447_System-time_system-time	O0	10	100
rosetta_v06_01447_System-time_system-time	O1	10	97
rosetta_v06_01447_System-time_system-time	O2	10	99
rosetta_v06_01447_System-time_system-time	O3	10	99
rosetta_v06_01449_Take-notes-on-the-command-line_take-notes-on-the-command-line	O0	10	190
rosetta_v06_01449_Take-notes-on-the-command-line_take-notes-on-the-command-line	O1	10	183
rosetta_v06_01449_Take-notes-on-the-command-line_take-notes-on-the-command-line	O2	10	184
rosetta_v06_01449_Take-notes-on-the-command-line_take-notes-on-the-command-line	O3	10	184
rosetta_v06_01450_Tarjan_tarjan	O0	11	563
rosetta_v06_01450_Tarjan_tarjan	O1	10	369
rosetta_v06_01450_Tarjan_tarjan	O2	10	385
rosetta_v06_01450_Tarjan_tarjan	O3	10	577
rosetta_v06_01451_Tau-function_tau-function	O0	11	164
rosetta_v06_01451_Tau-function_tau-function	O1	11	162
rosetta_v06_01451_Tau-function_tau-function	O2	11	157
rosetta_v06_01451_Tau-function_tau-function	O3	11	204
rosetta_v06_01452_Tau-number_tau-number	O0	11	174
rosetta_v06_01452_Tau-number_tau-number	O1	11	172
rosetta_v06_01452_Tau-number_tau-number	O2	11	173
rosetta_v06_01452_Tau-number_tau-number	O3	11	206
rosetta_v06_01453_Taxicab-numbers_taxicab-numbers	O0	13	411
rosetta_v06_01453_Taxicab-numbers_taxicab-numbers	O1	13	322
rosetta_v06_01453_Taxicab-numbers_taxicab-numbers	O2	13	332
rosetta_v06_01453_Taxicab-numbers_taxicab-numbers	O3	13	342
rosetta_v06_01455_Temperature-conversion_temperature-conversion	O0	14	165
rosetta_v06_01455_Temperature-conversion_temperature-conversion	O1	14	126
rosetta_v06_01455_Temperature-conversion_temperature-conversion	O2	14	129
rosetta_v06_01455_Temperature-conversion_temperature-conversion	O3	14	129
rosetta_v06_01457_Terminal-control-Clear-the-screen_terminal-control-clear-the-screen-2	O0	10	95
rosetta_v06_01457_Terminal-control-Clear-the-screen_terminal-control-clear-the-screen-2	O1	10	93
rosetta_v06_01457_Terminal-control-Clear-the-screen_terminal-control-clear-the-screen-2	O2	10	93
rosetta_v06_01457_Terminal-control-Clear-the-screen_terminal-control-clear-the-screen-2	O3	10	93
rosetta_v06_01458_Terminal-control-Coloured-text_terminal-control-coloured-text	O0	11	167
rosetta_v06_01458_Terminal-control-Coloured-text_terminal-control-coloured-text	O1	11	163
rosetta_v06_01458_Terminal-control-Coloured-text_terminal-control-coloured-text	O2	11	165
rosetta_v06_01458_Terminal-control-Coloured-text_terminal-control-coloured-text	O3	11	165
rosetta_v06_01460_Terminal-control-Cursor-positioning_terminal-control-cursor-positioning-1	O0	10	84
rosetta_v06_01460_Terminal-control-Cursor-positioning_terminal-control-cursor-positioning-1	O1	10	83
rosetta_v06_01460_Terminal-control-Cursor-positioning_terminal-control-cursor-positioning-1	O2	10	85
rosetta_v06_01460_Terminal-control-Cursor-positioning_terminal-control-cursor-positioning-1	O3	10	85
rosetta_v06_01462_Terminal-control-Dimensions_terminal-control-dimensions-1	O0	10	141
rosetta_v06_01462_Terminal-control-Dimensions_terminal-control-dimensions-1	O1	10	131
rosetta_v06_01462_Terminal-control-Dimensions_terminal-control-dimensions-1	O2	11	130
rosetta_v06_01462_Terminal-control-Dimensions_terminal-control-dimensions-1	O3	11	130
rosetta_v06_01464_Terminal-control-Display-an-extended-character_terminal-control-display-an-extended-character	O0	10	87
rosetta_v06_01464_Terminal-control-Display-an-extended-character_terminal-control-display-an-extended-character	O1	10	90
rosetta_v06_01464_Terminal-control-Display-an-extended-character_terminal-control-display-an-extended-character	O2	10	85
rosetta_v06_01464_Terminal-control-Display-an-extended-character_terminal-control-display-an-extended-character	O3	10	85
rosetta_v06_01465_Terminal-control-Hiding-the-cursor_terminal-control-hiding-the-cursor	O0	8	92
rosetta_v06_01465_Terminal-control-Hiding-the-cursor_terminal-control-hiding-the-cursor	O1	8	89
rosetta_v06_01465_Terminal-control-Hiding-the-cursor_terminal-control-hiding-the-cursor	O2	8	90
rosetta_v06_01465_Terminal-control-Hiding-the-cursor_terminal-control-hiding-the-cursor	O3	8	90
rosetta_v06_01466_Terminal-control-Inverse-video_terminal-control-inverse-video	O0	10	84
rosetta_v06_01466_Terminal-control-Inverse-video_terminal-control-inverse-video	O1	10	83
rosetta_v06_01466_Terminal-control-Inverse-video_terminal-control-inverse-video	O2	10	85
rosetta_v06_01466_Terminal-control-Inverse-video_terminal-control-inverse-video	O3	10	85
rosetta_v06_01468_Terminal-control-Preserve-screen_terminal-control-preserve-screen	O0	10	118
rosetta_v06_01468_Terminal-control-Preserve-screen_terminal-control-preserve-screen	O1	10	114
rosetta_v06_01468_Terminal-control-Preserve-screen_terminal-control-preserve-screen	O2	10	114
rosetta_v06_01468_Terminal-control-Preserve-screen_terminal-control-preserve-screen	O3	10	114
rosetta_v06_01469_Terminal-control-Ringing-the-terminal-bell_terminal-control-ringing-the-terminal-bell	O0	10	83
rosetta_v06_01469_Terminal-control-Ringing-the-terminal-bell_terminal-control-ringing-the-terminal-bell	O1	10	83
rosetta_v06_01469_Terminal-control-Ringing-the-terminal-bell_terminal-control-ringing-the-terminal-bell	O2	10	85
rosetta_v06_01469_Terminal-control-Ringing-the-terminal-bell_terminal-control-ringing-the-terminal-bell	O3	10	85
rosetta_v06_01470_Terminal-control-Unicode-output_terminal-control-unicode-output	O0	8	145
rosetta_v06_01470_Terminal-control-Unicode-output_terminal-control-unicode-output	O1	8	107
rosetta_v06_01470_Terminal-control-Unicode-output_terminal-control-unicode-output	O2	8	105
rosetta_v06_01470_Terminal-control-Unicode-output_terminal-control-unicode-output	O3	8	105
rosetta_v06_01471_Ternary-logic_ternary-logic-2	O0	17	238
rosetta_v06_01471_Ternary-logic_ternary-logic-2	O1	17	188
rosetta_v06_01471_Ternary-logic_ternary-logic-2	O2	17	203
rosetta_v06_01471_Ternary-logic_ternary-logic-2	O3	17	203
rosetta_v06_01472_Ternary-logic_ternary-logic-3	O1	10	168
rosetta_v06_01472_Ternary-logic_ternary-logic-3	O2	10	171
rosetta_v06_01472_Ternary-logic_ternary-logic-3	O3	10	171
rosetta_v06_01473_Ternary-logic_ternary-logic-1	O0	11	180
rosetta_v06_01473_Ternary-logic_ternary-logic-1	O1	11	165
rosetta_v06_01473_Ternary-logic_ternary-logic-1	O2	11	159
rosetta_v06_01473_Ternary-logic_ternary-logic-1	O3	11	159
rosetta_v06_01475_Test-integerness_test-integerness	O0	11	556
rosetta_v06_01475_Test-integerness_test-integerness	O1	10	354
rosetta_v06_01475_Test-integerness_test-integerness	O2	10	331
rosetta_v06_01475_Test-integerness_test-integerness	O3	10	331
rosetta_v06_01476_Text-processing-1_text-processing-1	O0	11	343
rosetta_v06_01476_Text-processing-1_text-processing-1	O1	11	295
rosetta_v06_01476_Text-processing-1_text-processing-1	O2	11	298
rosetta_v06_01476_Text-processing-1_text-processing-1	O3	11	298
rosetta_v06_01477_Text-processing-2_text-processing-2	O0	12	500
rosetta_v06_01477_Text-processing-2_text-processing-2	O1	12	377
rosetta_v06_01477_Text-processing-2_text-processing-2	O2	12	378
rosetta_v06_01477_Text-processing-2_text-processing-2	O3	12	379
rosetta_v06_01478_Text-processing-Max-licenses-in-use_text-processing-max-licenses-in-use-1	O0	10	222
rosetta_v06_01478_Text-processing-Max-licenses-in-use_text-processing-max-licenses-in-use-1	O1	10	192
rosetta_v06_01478_Text-processing-Max-licenses-in-use_text-processing-max-licenses-in-use-1	O2	10	199
rosetta_v06_01478_Text-processing-Max-licenses-in-use_text-processing-max-licenses-in-use-1	O3	10	199
rosetta_v06_01480_Text-processing-Max-licenses-in-use_text-processing-max-licenses-in-use-2	O0	10	227
rosetta_v06_01480_Text-processing-Max-licenses-in-use_text-processing-max-licenses-in-use-2	O1	10	204
rosetta_v06_01480_Text-processing-Max-licenses-in-use_text-processing-max-licenses-in-use-2	O2	11	212
rosetta_v06_01480_Text-processing-Max-licenses-in-use_text-processing-max-licenses-in-use-2	O3	11	213
rosetta_v06_01483_The-Twelve-Days-of-Christmas_the-twelve-days-of-christmas	O0	10	178
rosetta_v06_01483_The-Twelve-Days-of-Christmas_the-twelve-days-of-christmas	O1	10	180
rosetta_v06_01483_The-Twelve-Days-of-Christmas_the-twelve-days-of-christmas	O2	10	159
rosetta_v06_01483_The-Twelve-Days-of-Christmas_the-twelve-days-of-christmas	O3	10	154
rosetta_v06_01484_The-sieve-of-Sundaram_the-sieve-of-sundaram	O0	10	261
rosetta_v06_01484_The-sieve-of-Sundaram_the-sieve-of-sundaram	O1	10	198
rosetta_v06_01484_The-sieve-of-Sundaram_the-sieve-of-sundaram	O2	10	196
rosetta_v06_01484_The-sieve-of-Sundaram_the-sieve-of-sundaram	O3	10	205
rosetta_v06_01485_Thieles-interpolation-formula_thieles-interpolation-formula	O0	12	400
rosetta_v06_01485_Thieles-interpolation-formula_thieles-interpolation-formula	O1	12	295
rosetta_v06_01485_Thieles-interpolation-formula_thieles-interpolation-formula	O2	13	311
rosetta_v06_01485_Thieles-interpolation-formula_thieles-interpolation-formula	O3	14	528
rosetta_v06_01486_Thue-Morse_thue-morse-3	O0	11	151
rosetta_v06_01486_Thue-Morse_thue-morse-3	O1	11	147
rosetta_v06_01486_Thue-Morse_thue-morse-3	O2	11	158
rosetta_v06_01486_Thue-Morse_thue-morse-3	O3	11	160
rosetta_v06_01487_Thue-Morse_thue-morse-1	O0	10	133
rosetta_v06_01487_Thue-Morse_thue-morse-1	O1	10	127
rosetta_v06_01487_Thue-Morse_thue-morse-1	O2	10	126
rosetta_v06_01487_Thue-Morse_thue-morse-1	O3	10	126
rosetta_v06_01488_Thue-Morse_thue-morse-2	O0	11	110
rosetta_v06_01488_Thue-Morse_thue-morse-2	O1	11	111
rosetta_v06_01488_Thue-Morse_thue-morse-2	O2	11	124
rosetta_v06_01488_Thue-Morse_thue-morse-2	O3	11	124
rosetta_v06_01489_Tic-tac-toe_tic-tac-toe	O0	14	588
rosetta_v06_01489_Tic-tac-toe_tic-tac-toe	O1	14	383
rosetta_v06_01489_Tic-tac-toe_tic-tac-toe	O2	15	405
rosetta_v06_01489_Tic-tac-toe_tic-tac-toe	O3	15	979
rosetta_v06_01490_Time-a-function_time-a-function	O0	13	161
rosetta_v06_01490_Time-a-function_time-a-function	O1	13	140
rosetta_v06_01490_Time-a-function_time-a-function	O2	13	146
rosetta_v06_01490_Time-a-function_time-a-function	O3	13	159
rosetta_v06_01491_Tokenize-a-string_tokenize-a-string-1	O0	10	144
rosetta_v06_01491_Tokenize-a-string_tokenize-a-string-1	O1	10	143
rosetta_v06_01491_Tokenize-a-string_tokenize-a-string-1	O2	10	143
rosetta_v06_01491_Tokenize-a-string_tokenize-a-string-1	O3	10	143
rosetta_v06_01492_Tokenize-a-string_tokenize-a-string-2	O0	12	157
rosetta_v06_01492_Tokenize-a-string_tokenize-a-string-2	O1	12	155
rosetta_v06_01492_Tokenize-a-string_tokenize-a-string-2	O2	12	147
rosetta_v06_01492_Tokenize-a-string_tokenize-a-string-2	O3	12	147
rosetta_v06_01493_Tokenize-a-string-with-escaping_tokenize-a-string-with-escaping	O0	12	259
rosetta_v06_01493_Tokenize-a-string-with-escaping_tokenize-a-string-with-escaping	O1	12	223
rosetta_v06_01493_Tokenize-a-string-with-escaping_tokenize-a-string-with-escaping	O2	12	255
rosetta_v06_01493_Tokenize-a-string-with-escaping_tokenize-a-string-with-escaping	O3	12	255
rosetta_v06_01494_Tonelli-Shanks-algorithm_tonelli-shanks-algorithm-2	O0	14	557
rosetta_v06_01494_Tonelli-Shanks-algorithm_tonelli-shanks-algorithm-2	O1	12	290
rosetta_v06_01494_Tonelli-Shanks-algorithm_tonelli-shanks-algorithm-2	O2	13	375
rosetta_v06_01494_Tonelli-Shanks-algorithm_tonelli-shanks-algorithm-2	O3	12	395
rosetta_v06_01495_Tonelli-Shanks-algorithm_tonelli-shanks-algorithm-1	O0	14	362
rosetta_v06_01495_Tonelli-Shanks-algorithm_tonelli-shanks-algorithm-1	O1	14	321
rosetta_v06_01495_Tonelli-Shanks-algorithm_tonelli-shanks-algorithm-1	O2	14	533
rosetta_v06_01495_Tonelli-Shanks-algorithm_tonelli-shanks-algorithm-1	O3	14	533
rosetta_v06_01496_Top-rank-per-group_top-rank-per-group	O0	12	203
rosetta_v06_01496_Top-rank-per-group_top-rank-per-group	O1	12	174
rosetta_v06_01496_Top-rank-per-group_top-rank-per-group	O2	12	176
rosetta_v06_01496_Top-rank-per-group_top-rank-per-group	O3	12	176
rosetta_v06_01498_Topological-sort_topological-sort-1	O0	14	504
rosetta_v06_01498_Topological-sort_topological-sort-1	O1	14	387
rosetta_v06_01498_Topological-sort_topological-sort-1	O2	14	417
rosetta_v06_01498_Topological-sort_topological-sort-1	O3	14	871
rosetta_v06_01499_Topswops_topswops-1	O0	11	259
rosetta_v06_01499_Topswops_topswops-1	O1	11	228
rosetta_v06_01499_Topswops_topswops-1	O2	11	219
rosetta_v06_01499_Topswops_topswops-1	O3	11	330
rosetta_v06_01500_Topswops_topswops-2	O0	13	1549
rosetta_v06_01500_Topswops_topswops-2	O1	13	925
rosetta_v06_01500_Topswops_topswops-2	O2	13	937
rosetta_v06_01500_Topswops_topswops-2	O3	13	1072
rosetta_v06_01501_Total-circles-area_total-circles-area-1	O0	15	409
rosetta_v06_01501_Total-circles-area_total-circles-area-1	O1	10	276
rosetta_v06_01501_Total-circles-area_total-circles-area-1	O2	10	277
rosetta_v06_01501_Total-circles-area_total-circles-area-1	O3	10	277
rosetta_v06_01503_Totient-function_totient-function	O0	11	196
rosetta_v06_01503_Totient-function_totient-function	O1	11	195
rosetta_v06_01503_Totient-function_totient-function	O2	11	206
rosetta_v06_01503_Totient-function_totient-function	O3	11	332
rosetta_v06_01504_Towers-of-Hanoi_towers-of-hanoi-1	O0	11	127
rosetta_v06_01504_Towers-of-Hanoi_towers-of-hanoi-1	O1	11	123
rosetta_v06_01504_Towers-of-Hanoi_towers-of-hanoi-1	O2	11	564
rosetta_v06_01504_Towers-of-Hanoi_towers-of-hanoi-1	O3	11	593
rosetta_v06_01505_Towers-of-Hanoi_towers-of-hanoi-2	O0	15	323
rosetta_v06_01505_Towers-of-Hanoi_towers-of-hanoi-2	O1	15	270
rosetta_v06_01505_Towers-of-Hanoi_towers-of-hanoi-2	O2	15	342
rosetta_v06_01505_Towers-of-Hanoi_towers-of-hanoi-2	O3	15	404
rosetta_v06_01506_Trabb-Pardo-Knuth-algorithm_trabb-pardo-knuth-algorithm	O0	11	171
rosetta_v06_01506_Trabb-Pardo-Knuth-algorithm_trabb-pardo-knuth-algorithm	O1	11	157
rosetta_v06_01506_Trabb-Pardo-Knuth-algorithm_trabb-pardo-knuth-algorithm	O2	11	160
rosetta_v06_01506_Trabb-Pardo-Knuth-algorithm_trabb-pardo-knuth-algorithm	O3	11	160
rosetta_v06_01507_Tree-traversal_tree-traversal	O0	20	462
rosetta_v06_01507_Tree-traversal_tree-traversal	O1	20	375
rosetta_v06_01507_Tree-traversal_tree-traversal	O2	20	994
rosetta_v06_01507_Tree-traversal_tree-traversal	O3	23	1461
rosetta_v06_01508_Trigonometric-functions_trigonometric-functions	O0	10	221
rosetta_v06_01508_Trigonometric-functions_trigonometric-functions	O1	10	116
rosetta_v06_01508_Trigonometric-functions_trigonometric-functions	O2	10	113
rosetta_v06_01508_Trigonometric-functions_trigonometric-functions	O3	10	113
rosetta_v06_01510_Truncatable-primes_truncatable-primes-3	O0	13	232
rosetta_v06_01510_Truncatable-primes_truncatable-primes-3	O1	13	203
rosetta_v06_01510_Truncatable-primes_truncatable-primes-3	O2	15	284
rosetta_v06_01510_Truncatable-primes_truncatable-primes-3	O3	15	609
rosetta_v06_01511_Truncatable-primes_truncatable-primes-1	O0	13	249
rosetta_v06_01511_Truncatable-primes_truncatable-primes-1	O1	13	222
rosetta_v06_01511_Truncatable-primes_truncatable-primes-1	O2	13	252
rosetta_v06_01511_Truncatable-primes_truncatable-primes-1	O3	13	265
rosetta_v06_01515_Twin-primes_twin-primes	O0	13	311
rosetta_v06_01515_Twin-primes_twin-primes	O1	13	276
rosetta_v06_01515_Twin-primes_twin-primes	O2	13	268
rosetta_v06_01515_Twin-primes_twin-primes	O3	13	696
rosetta_v06_01516_Two-bullet-roulette_two-bullet-roulette	O0	20	349
rosetta_v06_01516_Two-bullet-roulette_two-bullet-roulette	O1	13	260
rosetta_v06_01516_Two-bullet-roulette_two-bullet-roulette	O2	11	311
rosetta_v06_01516_Two-bullet-roulette_two-bullet-roulette	O3	11	348
rosetta_v06_01518_UPC_upc	O0	14	1081
rosetta_v06_01518_UPC_upc	O1	14	682
rosetta_v06_01518_UPC_upc	O2	14	589
rosetta_v06_01518_UPC_upc	O3	14	589
rosetta_v06_01519_URL-decoding_url-decoding	O1	11	187
rosetta_v06_01519_URL-decoding_url-decoding	O2	11	186
rosetta_v06_01519_URL-decoding_url-decoding	O3	11	227
rosetta_v06_01521_UTF-8-encode-and-decode_utf-8-encode-and-decode-1	O0	14	350
rosetta_v06_01521_UTF-8-encode-and-decode_utf-8-encode-and-decode-1	O1	14	286
rosetta_v06_01521_UTF-8-encode-and-decode_utf-8-encode-and-decode-1	O2	14	313
rosetta_v06_01521_UTF-8-encode-and-decode_utf-8-encode-and-decode-1	O3	14	402
rosetta_v06_01523_Ulam-spiral-for-primes-_ulam-spiral-for-primes--1	O0	14	431
rosetta_v06_01523_Ulam-spiral-for-primes-_ulam-spiral-for-primes--1	O1	14	331
rosetta_v06_01523_Ulam-spiral-for-primes-_ulam-spiral-for-primes--1	O2	14	365
rosetta_v06_01523_Ulam-spiral-for-primes-_ulam-spiral-for-primes--1	O3	14	441
rosetta_v06_01524_Ulam-spiral-for-primes-_ulam-spiral-for-primes--2	O0	12	210
rosetta_v06_01524_Ulam-spiral-for-primes-_ulam-spiral-for-primes--2	O1	12	206
rosetta_v06_01524_Ulam-spiral-for-primes-_ulam-spiral-for-primes--2	O2	12	252
rosetta_v06_01524_Ulam-spiral-for-primes-_ulam-spiral-for-primes--2	O3	12	286
rosetta_v06_01526_Unbias-a-random-generator_unbias-a-random-generator	O0	12	174
rosetta_v06_01526_Unbias-a-random-generator_unbias-a-random-generator	O1	12	165
rosetta_v06_01526_Unbias-a-random-generator_unbias-a-random-generator	O2	12	218
rosetta_v06_01526_Unbias-a-random-generator_unbias-a-random-generator	O3	12	221
rosetta_v06_01527_Undefined-values_undefined-values	O0	10	103
rosetta_v06_01527_Undefined-values_undefined-values	O1	10	96
rosetta_v06_01527_Undefined-values_undefined-values	O2	10	97
rosetta_v06_01527_Undefined-values_undefined-values	O3	10	97
rosetta_v06_01528_Unicode-strings_unicode-strings	O0	10	118
rosetta_v06_01528_Unicode-strings_unicode-strings	O1	10	116
rosetta_v06_01528_Unicode-strings_unicode-strings	O2	10	113
rosetta_v06_01528_Unicode-strings_unicode-strings	O3	10	113
rosetta_v06_01529_Unicode-variable-names_unicode-variable-names	O0	10	90
rosetta_v06_01529_Unicode-variable-names_unicode-variable-names	O1	10	85
rosetta_v06_01529_Unicode-variable-names_unicode-variable-names	O2	10	86
rosetta_v06_01529_Unicode-variable-names_unicode-variable-names	O3	10	86
rosetta_v06_01530_Universal-Turing-machine_universal-turing-machine	O0	14	955
rosetta_v06_01530_Universal-Turing-machine_universal-turing-machine	O1	14	725
rosetta_v06_01530_Universal-Turing-machine_universal-turing-machine	O2	14	808
rosetta_v06_01530_Universal-Turing-machine_universal-turing-machine	O3	14	798
rosetta_v06_01531_Unix-ls_unix-ls	O0	11	256
rosetta_v06_01531_Unix-ls_unix-ls	O1	11	215
rosetta_v06_01531_Unix-ls_unix-ls	O2	12	211
rosetta_v06_01531_Unix-ls_unix-ls	O3	12	211
rosetta_v06_01532_Unprimeable-numbers_unprimeable-numbers	O0	20	586
rosetta_v06_01532_Unprimeable-numbers_unprimeable-numbers	O1	20	478
rosetta_v06_01532_Unprimeable-numbers_unprimeable-numbers	O2	28	587
rosetta_v06_01532_Unprimeable-numbers_unprimeable-numbers	O3	28	612
rosetta_v06_01533_Untouchable-numbers_untouchable-numbers	O0	11	398
rosetta_v06_01533_Untouchable-numbers_untouchable-numbers	O1	11	315
rosetta_v06_01533_Untouchable-numbers_untouchable-numbers	O2	11	304
